L,ratio,cfg,mc_step,m2,m4,U,avg_segments_per_site
32,0.95277777779999995,51,255,0.52633450496514744,0.27818555774898529,0.99791077691492014,19.6875
32,0.95277777779999995,52,260,0.47589450259985361,0.22816378985198124,0.99627286026803874,20.8125
32,0.95277777779999995,53,265,0.39372126285040915,0.15924870922461948,0.9863489427311275,20.875
32,0.95277777779999995,54,270,0.21738751923968302,0.06639405046012517,0.79752648411316529,19.9375
32,0.95277777779999995,55,275,0.42762029613186242,0.18565653757723413,0.99235088753278866,20.4375
32,0.95277777779999995,56,280,0.41249102451175201,0.1723433124210777,0.99355133114650829,19.625
32,0.95277777779999995,57,285,0.43542289163881154,0.19700674120555259,0.98044853200077708,20.375
32,0.95277777779999995,58,290,0.43276258693982478,0.19066727114194815,0.99096606142491583,20.6875
32,0.95277777779999995,59,295,0.27709612303755021,0.10129245793881241,0.84039154298995444,19.4375
32,0.95277777779999995,60,300,0.57866300439162366,0.33586775573117184,0.9984815881296959,18.4375
32,0.95277777779999995,61,305,0.54376531072195899,0.29719938968923082,0.99743189785946618,19
32,0.95277777779999995,62,310,0.58579058951217067,0.34402636175516504,0.99872396120467599,18.6875
32,0.95277777779999995,63,315,0.56759802148961558,0.32369333284240048,0.99763194801279764,18.3125
32,0.95277777779999995,64,320,0.48372561334425979,0.23717737278851814,0.99319009915919731,18.5625
32,0.95277777779999995,65,325,0.45662802742392078,0.21159157373407861,0.99260843415082967,19.25
32,0.95277777779999995,66,330,0.42988078894331355,0.18696736399923244,0.99412905644721139,20.125
32,0.95277777779999995,67,335,0.4567785636028025,0.21079612302779899,0.99484902633896355,21.3125
