L,ratio,cfg,mc_step,m2,m4,U,avg_segments_per_site
24,0.98,0,0,0.20823655529336868,0.080318079450316687,0.57387549084127798,16.5
24,0.98000000000000009,1,5,0.027890730909753077,0.0021047132621611255,0.14717023288786207,21.083333333333332
24,0.98000000000000009,2,10,0.040871672434123207,0.004506903646765789,0.1510263713781389,18.083333333333332
24,0.98000000000000009,3,15,0.23530417635627882,0.062216401677514251,0.93815616047910544,16.666666666666664
24,0.98000000000000009,4,20,0.53195728943542464,0.28597822013685181,0.99469984161191671,16.166666666666664
24,0.98000000000000009,5,25,0.32441720812432684,0.10950711738589695,0.97975898747411394,19.583333333333332
24,0.98000000000000009,6,30,0.37293986455274547,0.14235987224013508,0.98822392831086214,15.25
24,0.98000000000000009,7,35,0.42734740916535868,0.18775977192524415,0.98594403535365449,15.583333333333332
24,0.98000000000000009,8,40,0.57854070384114042,0.33595970481641968,0.99813217224084672,15.416666666666666
24,0.98000000000000009,9,45,0.38966261888508585,0.15570599104879659,0.98725924643064034,16.416666666666664
24,0.98000000000000009,10,50,0.23176283770441114,0.073785455828264027,0.81316381155897099,18
24,0.98000000000000009,11,55,0.1474903451133035,0.043877395834387344,0.49148197526115134,16.166666666666664
24,0.98000000000000009,12,60,0.086070583533829112,0.017824862022706764,0.29694166482178946,18.833333333333332
24,0.98000000000000009,13,65,0.25887199735124522,0.073523660457806617,0.95143641338722296,14.916666666666666
24,0.98000000000000009,14,70,0.18084946265115615,0.040996907317297743,0.8732610942333634,16.333333333333332
24,0.98000000000000009,15,75,0.27699719066021733,0.1085841543263328,0.7924034140588283,14.333333333333332
24,0.98000000000000009,16,80,0.41197215238648333,0.17437290229360775,0.98629560731374144,16.083333333333332
24,0.98000000000000009,17,85,0.1691038136047624,0.058497098272624809,0.47718397383711764,15.5
24,0.98000000000000009,18,90,0.18961309639168858,0.052526444889734264,0.76951491759736368,17.75
24,0.98000000000000009,19,95,0.11512326755332891,0.026834218794145902,0.48764520229261255,17
24,0.98000000000000009,20,100,0.18749073078274442,0.07168098611878311,0.48043628285461815,16.833333333333332
24,0.98000000000000009,21,105,0.26373519122406563,0.087104062304256741,0.87385884849114248,16.5
24,0.98000000000000009,22,110,0.28124731556101928,0.099681189392180944,0.86990440442990391,15.083333333333332
24,0.98000000000000009,23,115,0.067772105175478756,0.0093372652188676054,0.48354595879911427,17.666666666666664
24,0.98000000000000009,24,120,0.10728214626916718,0.023756765341868959,0.46794603762343256,17.166666666666664
24,0.98000000000000009,25,125,0.1890298820602668,0.052752444726421648,0.76183802649815258,14.833333333333332
24,0.98000000000000009,26,130,0.5269694625051955,0.28075703885991649,0.99448999000335947,15.083333333333332
24,0.98000000000000009,27,135,0.49211917584632769,0.24409138647287748,0.99605645983106395,15
24,0.98000000000000009,28,140,0.16024969869644129,0.034053035158896794,0.83697273491969593,17.416666666666664
24,0.98000000000000009,29,145,0.17270151645742499,0.041168715546366391,0.80984757296492593,16.583333333333332
24,0.98000000000000009,30,150,0.45435979823334161,0.21478890215741869,0.9797859870978447,14.416666666666666
24,0.98000000000000009,31,155,0.3582903328187213,0.13878471799917766,0.95944303102627337,15.666666666666666
24,0.98000000000000009,32,160,0.33447475575072477,0.11697126083162918,0.9772157621112878,16.25
24,0.98000000000000009,33,165,0.29033808227615054,0.16391146247371621,0.52776484262464307,14.083333333333332
24,0.98000000000000009,34,170,0.45160991342113649,0.20885720534408819,0.98797338801260104,14.833333333333332
24,0.98000000000000009,35,175,0.34704529324857725,0.12573964333683146,0.97800071153040213,14.916666666666666
24,0.98000000000000009,36,180,0.34176487194419913,0.13227907608758238,0.93375247971334341,15.833333333333332
24,0.98000000000000009,37,185,0.32718509882040586,0.11359592860553984,0.96942627613256793,16.083333333333332
24,0.98000000000000009,38,190,0.084560524079102084,0.01719954740413647,0.29731556244668106,17.25
24,0.98000000000000009,39,195,0.10985244361579831,0.028186859453219672,0.33212261100956592,17.666666666666664
24,0.98000000000000009,40,200,0.24658816830032207,0.075531057987560921,0.87891491053321957,16.666666666666664
24,0.98000000000000009,41,205,0.15584447721176362,0.052552924673515723,0.41810762033480375,17.666666666666664
24,0.98000000000000009,42,210,0.096128347035376205,0.022137623837338975,0.3021620758444451,18.333333333333332
24,0.98000000000000009,43,215,0.2608519928893876,0.098412424176266722,0.77684462908477658,14.5
24,0.98000000000000009,44,220,0.34367093761344464,0.16461423900028652,0.80312996993568631,15.166666666666666
24,0.98000000000000009,45,225,0.50421860980883926,0.25687072633204627,0.99481915298641488,15.083333333333332
24,0.98000000000000009,46,230,0.40485630002194789,0.16676571187927006,0.99128450917382782,18.333333333333332
24,0.98000000000000009,47,235,0.18360346696985269,0.05680703017459604,0.65742157531010581,16.333333333333332
24,0.98000000000000009,48,240,0.090656542316923563,0.015986942610204738,0.52739360990874196,17.916666666666664
24,0.98000000000000009,49,245,0.072618164433014401,0.011953591546918555,0.36661389984854043,19.5
24,0.98000000000000009,50,250,0.30442155695331574,0.098416382826318982,0.96900968756003103,16.666666666666664
24,0.98000000000000009,51,255,0.074019579358943113,0.012973764875649916,0.31602426515079868,17.583333333333332
24,0.98000000000000009,52,260,0.09046662082570496,0.016464684966504169,0.49411879672355269,16.166666666666664
24,0.98000000000000009,53,265,0.31804858053904417,0.13055160051299783,0.85469462650197625,16
