L,ratio,cfg,mc_step,m2,m4,U,avg_segments_per_site
24,1.1000000000000001,31,155,0.10965670179928082,0.024087134294357927,0.49842199242278995,20.75
24,1.1000000000000001,32,160,0.13580004506785406,0.02541841196819971,0.81084233568636621,19.5
24,1.1000000000000001,33,165,0.061236509925602034,0.0076800715180273876,0.4759659278245455,22.166666666666664
24,1.1000000000000001,34,170,0.064880848136951233,0.0066385477426343757,0.71148483473040147,21.083333333333332
24,1.1000000000000001,35,175,0.14769903941529716,0.032509269313525067,0.7548874625656794,18.75
24,1.1000000000000001,36,180,0.06318300213583318,0.0086950034218877016,0.41097149727205284,20.666666666666664
24,1.1000000000000001,37,185,0.11740065451733675,0.032223029799047349,0.3310515996615509,20.5
24,1.1000000000000001,38,190,0.074287880864732522,0.012518046309481393,0.36584968300995396,20.25
24,1.1000000000000001,39,195,0.08087465780132258,0.011288901682867942,0.63702784490300179,21.083333333333332
24,1.1000000000000001,40,200,0.066073431618894091,0.008821093659691406,0.48972708139907928,22.916666666666664
24,1.1000000000000001,41,205,0.048503962285710807,0.0057923905577086324,0.26895648075197792,21.833333333333332
24,1.1000000000000001,42,210,0.036677734358174778,0.003468930545242208,0.21068033311981188,21.083333333333332
24,1.1000000000000001,43,215,0.047677979438695263,0.0054358728977513182,0.30435125104195582,20
24,1.1000000000000001,44,220,0.12665244209409707,0.027249438395115171,0.65062314236056262,18.75
24,1.1000000000000001,45,225,0.16085867598971265,0.053272080329367512,0.47060825404020062,18.75
24,1.1000000000000001,46,230,0.062789950960999319,0.0086900715587271502,0.39792013154040468,20.25
24,1.1000000000000001,47,235,0.061365871589330795,0.0077292730328317643,0.47374605582549678,20.333333333333332
24,1.1000000000000001,48,240,0.036044384186687706,0.0034112326992381185,0.18717714041370831,22.583333333333332
24,1.1000000000000001,49,245,0.033770074222065384,0.00294433186523366,0.20909960648473774,22.083333333333332
24,1.1000000000000001,50,250,0.064975754951053039,0.0074269191768244931,0.62041860696210238,21.416666666666664
24,1.1000000000000001,51,255,0.073632442088284553,0.011416599703541667,0.44714547222786849,20
24,1.1000000000000001,52,260,0.029082598514343184,0.0019557910624662779,0.34381842082766567,20
24,1.1000000000000001,53,265,0.043242582928713059,0.0045480038169825659,0.28390480944176422,22.083333333333332
24,1.1000000000000001,54,270,0.044974052565134995,0.0044955925370178526,0.38869594352207476,22.083333333333332
24,1.1000000000000001,55,275,0.031449561149021393,0.0026729415040089612,0.14876688633015578,21.25
24,1.1000000000000001,56,280,0.025422527123505893,0.0016139994242115802,0.25136374425744895,23.916666666666664
24,1.1000000000000001,57,285,0.03157021619898439,0.0025588880800507001,0.2162921897602722,23.083333333333332
24,1.1000000000000001,58,290,0.11631709545731042,0.016629936245649339,0.88542697984471508,20
24,1.1000000000000001,59,295,0.04896039281774224,0.0051843494041185255,0.41862959221343471,21.333333333333332
24,1.1000000000000001,60,300,0.018986553983374038,0.0010009266930441219,0.11171069238770126,22.583333333333332
24,1.1000000000000001,61,305,0.071099741571678629,0.010806251377810511,0.43116903812576002,20.083333333333332
24,1.1000000000000001,62,310,0.05399076921653511,0.0048275321430789981,0.67195078750846449,20.666666666666664
24,1.1000000000000001,63,315,0.080237936955250611,0.01250569559540907,0.52877836096541087,19.75
